source,title,url,image,dominant_colors,color_weights,primary_hex,primary_descriptor,elements,mood_keywords,confidence
Lapa Ninja (Post),Ink Games,https://www.lapa.ninja/post/inkgames/,https://cdn.lapa.ninja/assets/images/1x/inkgames-thumb.jpg,"[""#0c0f12"", ""#e6ebef""]","{""#0c0f12"": 0.6113, ""#e6ebef"": 0.1134}",#0c0f12,dark neutral,"sidebar, video background, feature list, icon list, card list, split screen","retro, modern, futuristic",0.75
Lapa Ninja (Post),Celeres,https://www.lapa.ninja/post/celeresinvestments/,https://cdn.lapa.ninja/assets/images/1x/celeresinvestments-thumb.jpg,"[""#f0e8e2"", ""#baab9e""]","{""#f0e8e2"": 0.7767, ""#baab9e"": 0.0977}",#f0e8e2,light muted orange,"sidebar, grid layout, video background, feature list, split screen, pricing cards","professional, bold, modern",0.75
Lapa Ninja (Post),Cofounder,https://www.lapa.ninja/post/cofounder/,https://cdn.lapa.ninja/assets/images/1x/cofounder-thumb.jpg,"[""#fdfefc"", ""#54b1d6""]","{""#fdfefc"": 0.6011, ""#54b1d6"": 0.1244}",#fdfefc,light neutral,"grid layout, rounded buttons, video background, search bar, sidebar, large typography","minimal, modern, cool",0.75
Lapa Ninja (Post),Dayos,https://www.lapa.ninja/post/dayos/,https://cdn.lapa.ninja/assets/images/1x/dayos-thumb.jpg,"[""#010101"", ""#e6e6e5""]","{""#010101"": 0.5731, ""#e6e6e5"": 0.3499}",#010101,dark neutral,"large typography, data table, avatar, form, pricing cards, sidebar","modern, futuristic, cool",0.75
Lapa Ninja (Post),Mouthwash Studio,https://www.lapa.ninja/post/mouthwash-studio-2/,https://cdn.lapa.ninja/assets/images/1x/mouthwash-studio-2-thumb.jpg,"[""#140d12"", ""#f6f6f6""]","{""#140d12"": 0.2157, ""#f6f6f6"": 0.4202}",#140d12,dark neutral,"rounded buttons, sidebar, split screen, feature list, large typography, search bar","modern, futuristic, cool",0.61
Lapa Ninja (Post),Rue Haus,https://www.lapa.ninja/post/ruehaus/,https://cdn.lapa.ninja/assets/images/1x/ruehaus-thumb.jpg,"[""#1c1817"", ""#f4f5f1""]","{""#1c1817"": 0.1981, ""#f4f5f1"": 0.536}",#1c1817,dark gray,"large typography, rounded buttons, sidebar, feature list, search bar, footer","luxury, bold, futuristic",0.6
Lapa Ninja (Post),Craft,https://www.lapa.ninja/post/craft-do-4/,https://cdn.lapa.ninja/assets/images/1x/craft-do-4-thumb.jpg,"[""#afd6ec"", ""#faf8f6""]","{""#afd6ec"": 0.2344, ""#faf8f6"": 0.6587}",#afd6ec,bright blue,"pricing cards, sidebar, grid layout, feature list, rounded buttons, icon list","modern, minimal, professional",0.62
Lapa Ninja (Post),Stable,https://www.lapa.ninja/post/stable/,https://cdn.lapa.ninja/assets/images/1x/stable-thumb.jpg,"[""#ebf9f3"", ""#ffffff""]","{""#ebf9f3"": 0.3821, ""#ffffff"": 0.5122}",#ebf9f3,light neutral,"form, rounded buttons, sidebar, split screen, large typography, pricing cards","minimal, modern, retro",0.69
Lapa Ninja (Post),Daylight Health,https://www.lapa.ninja/post/daylight-health/,https://cdn.lapa.ninja/assets/images/1x/daylight-health-thumb.jpg,"[""#f6c130"", ""#f6ecbf""]","{""#f6c130"": 0.4403, ""#f6ecbf"": 0.2799}",#f6c130,bright orange,"grid layout, rounded buttons, search bar, large typography, video background, split screen","cool, minimal, creative",0.72
Lapa Ninja (Post),EverythingMoves,https://www.lapa.ninja/post/everythingmoves/,https://cdn.lapa.ninja/assets/images/1x/everythingmoves-thumb.jpg,"[""#f9f9f9"", ""#130e12""]","{""#f9f9f9"": 0.8297, ""#130e12"": 0.0802}",#f9f9f9,light neutral,"feature list, rounded buttons, sidebar, search bar, two-column layout, footer","modern, futuristic, cool",0.75
Lapa Ninja (Post),Operate,https://www.lapa.ninja/post/operate/,https://cdn.lapa.ninja/assets/images/1x/operate-thumb.jpg,"[""#dddedd"", ""#8ac199""]","{""#dddedd"": 0.5477, ""#8ac199"": 0.3501}",#dddedd,light gray,"grid layout, large typography, footer, top navigation, data table, pricing cards","minimal, modern, creative",0.75
Lapa Ninja (Post),ADCKER,https://www.lapa.ninja/post/adcker/,https://cdn.lapa.ninja/assets/images/1x/adcker-thumb.jpg,"[""#eeede9"", ""#242727""]","{""#eeede9"": 0.4927, ""#242727"": 0.2076}",#eeede9,light neutral,"sidebar, grid layout, icon list, search bar, feature list, hero image","modern, bold, retro",0.75
Lapa Ninja (Post),Ben And Martin,https://www.lapa.ninja/post/benandmartin/,https://cdn.lapa.ninja/assets/images/1x/benandmartin-thumb.jpg,"[""#232215"", ""#66573f""]","{""#232215"": 0.3559, ""#66573f"": 0.2878}",#232215,dark muted yellow,"sidebar, split screen, video background, rounded buttons, feature list, form","modern, calm, bold",0.68
Lapa Ninja (Post),L'Étude,https://www.lapa.ninja/post/letude/,https://cdn.lapa.ninja/assets/images/1x/letude-thumb.jpg,"[""#9496a4"", ""#ea372b""]","{""#9496a4"": 0.4745, ""#ea372b"": 0.3132}",#9496a4,muted gray,"large typography, sidebar, video background, feature list, grid layout, centered hero","futuristic, modern, artistic",0.74
Lapa Ninja (Post),Abhishek Jha,https://www.lapa.ninja/post/abhishekjha-3/,https://cdn.lapa.ninja/assets/images/1x/abhishekjha-3-thumb.jpg,"[""#b5c6d7"", ""#f3f3f5""]","{""#b5c6d7"": 0.2639, ""#f3f3f5"": 0.4207}",#b5c6d7,muted blue,"large typography, sidebar, video background, avatar, logo, footer","modern, futuristic, cool",0.63
Lapa Ninja (Post),Jack Theobald,https://www.lapa.ninja/post/jacktheobald/,https://cdn.lapa.ninja/assets/images/1x/jacktheobald-thumb.jpg,"[""#fbfcfc"", ""#2b2827""]","{""#fbfcfc"": 0.7387, ""#2b2827"": 0.1053}",#fbfcfc,light neutral,"grid layout, rounded buttons, search bar, split screen, icon list, feature list","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Anything,https://www.lapa.ninja/post/createanything/,https://cdn.lapa.ninja/assets/images/1x/createanything-thumb.jpg,"[""#181a1e"", ""#fefefe""]","{""#181a1e"": 0.2022, ""#fefefe"": 0.3747}",#181a1e,dark muted blue,"grid layout, rounded buttons, video background, search bar, sidebar, feature list","minimal, modern, futuristic",0.6
Lapa Ninja (Post),Hurt Feelings,https://www.lapa.ninja/post/hurt-feelings/,https://cdn.lapa.ninja/assets/images/1x/hurt-feelings-thumb.jpg,"[""#f797c9"", ""#faf9f5""]","{""#f797c9"": 0.4177, ""#faf9f5"": 0.4312}",#f797c9,bright magenta,"large typography, sidebar, pricing cards, video background, search bar, footer","modern, creative, friendly",0.71
Lapa Ninja (Post),monopo NYC,https://www.lapa.ninja/post/monopo/,https://cdn.lapa.ninja/assets/images/1x/monopo-thumb.jpg,"[""#f5ede7"", ""#887b69""]","{""#f5ede7"": 0.6369, ""#887b69"": 0.1726}",#f5ede7,light neutral,"footer, rounded buttons, top navigation, sidebar, video background, centered hero","cool, bold, minimal",0.75
Lapa Ninja (Post),Resolute AI,https://www.lapa.ninja/post/theresolute/,https://cdn.lapa.ninja/assets/images/1x/theresolute-thumb.jpg,"[""#11182a"", ""#ffffff""]","{""#11182a"": 0.2624, ""#ffffff"": 0.4223}",#11182a,dark bright blue,"grid layout, large typography, rounded buttons, top navigation, avatar, video background","minimal, modern, calm",0.63
Lapa Ninja (Post),Studio Nordost,https://www.lapa.ninja/post/studio-nordost/,https://cdn.lapa.ninja/assets/images/1x/studio-nordost-thumb.jpg,"[""#d9d7cb"", ""#231b17""]","{""#d9d7cb"": 0.8654, ""#231b17"": 0.0866}",#d9d7cb,muted yellow,"rounded buttons, footer, grid layout, large typography, sidebar, icon list","modern, minimal, futuristic",0.75
Lapa Ninja (Post),SkinGame Media,https://www.lapa.ninja/post/skingamemedia/,https://cdn.lapa.ninja/assets/images/1x/skingamemedia-thumb.jpg,"[""#020102"", ""#553638""]","{""#020102"": 0.3581, ""#553638"": 0.3552}",#020102,dark neutral,"split screen, rounded buttons, video background, sidebar, grid layout, large typography","modern, futuristic, minimal",0.68
Lapa Ninja (Post),Rhumb Studio,https://www.lapa.ninja/post/rhumb/,https://cdn.lapa.ninja/assets/images/1x/rhumb-thumb.jpg,"[""#0f0d14"", ""#424a60""]","{""#0f0d14"": 0.7551, ""#424a60"": 0.0787}",#0f0d14,dark neutral,"video background, grid layout, top navigation, split screen, feature list, large typography","modern, minimal, cool",0.75
Lapa Ninja (Post),David Kushner,https://www.lapa.ninja/post/davidkushnermusic/,https://cdn.lapa.ninja/assets/images/1x/davidkushnermusic-thumb.jpg,"[""#161618"", ""#ac6c3c""]","{""#161618"": 0.4963, ""#ac6c3c"": 0.3765}",#161618,dark gray,"sidebar, icon list, feature list, video background, hero image, rounded buttons","modern, serious, cool",0.75
Lapa Ninja (Post),A Present Force,https://www.lapa.ninja/post/apresentforce/,https://cdn.lapa.ninja/assets/images/1x/apresentforce-thumb.jpg,"[""#e9d8f1"", ""#b6b4aa""]","{""#e9d8f1"": 0.512, ""#b6b4aa"": 0.173}",#e9d8f1,light bright purple,"sidebar, large typography, footer, rounded buttons, form, feature list","futuristic, modern, artistic",0.75
Lapa Ninja (Post),Almost Pearfect,https://www.lapa.ninja/post/almost-pearfect/,https://cdn.lapa.ninja/assets/images/1x/almost-pearfect-thumb.jpg,"[""#fc1e03"", ""#fdfdfd""]","{""#fc1e03"": 0.4168, ""#fdfdfd"": 0.4063}",#fc1e03,bright red,"large typography, sidebar, footer, centered hero, chart, avatar","professional, creative, artistic",0.71
Lapa Ninja (Post),Parallel,https://www.lapa.ninja/post/parallel/,https://cdn.lapa.ninja/assets/images/1x/parallel-thumb.jpg,"[""#fefefe"", ""#a3c7e9""]","{""#fefefe"": 0.7686, ""#a3c7e9"": 0.0981}",#fefefe,light neutral,"data table, chart, large typography, pricing cards, top navigation, grid layout","modern, minimal, cool",0.75
Lapa Ninja (Post),Digilab,https://www.lapa.ninja/post/digilab/,https://cdn.lapa.ninja/assets/images/1x/digilab-thumb.jpg,"[""#ebe6e1"", ""#160d20""]","{""#ebe6e1"": 0.5457, ""#160d20"": 0.3895}",#ebe6e1,light muted orange,"large typography, video background, grid layout, rounded buttons, search bar, data table","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Cap,https://www.lapa.ninja/post/cap-3/,https://cdn.lapa.ninja/assets/images/1x/cap-3-thumb.jpg,"[""#f2f2f2"", ""#565657""]","{""#f2f2f2"": 0.8593, ""#565657"": 0.0615}",#f2f2f2,light neutral,"video background, rounded buttons, search bar, split screen, feature list, sidebar","minimal, futuristic, professional",0.75
Lapa Ninja (Post),Stephen Hannon,https://www.lapa.ninja/post/stephenhannon/,https://cdn.lapa.ninja/assets/images/1x/stephenhannon-thumb.jpg,"[""#090808"", ""#fffffe""]","{""#090808"": 0.3222, ""#fffffe"": 0.2964}",#090808,dark neutral,"video background, split screen, sidebar, grid layout, rounded buttons, icon list","minimal, creative, calm",0.66
Lapa Ninja (Post),Dust Moto,https://www.lapa.ninja/post/dustmoto/,https://cdn.lapa.ninja/assets/images/1x/dustmoto-thumb.jpg,"[""#e7e7e5"", ""#030203""]","{""#e7e7e5"": 0.4632, ""#030203"": 0.4258}",#e7e7e5,light gray,"large typography, feature list, icon list, sidebar, footer, video background","cool, futuristic, luxury",0.73
Lapa Ninja (Post),RIERA,https://www.lapa.ninja/post/rierastudio/,https://cdn.lapa.ninja/assets/images/1x/rierastudio-thumb.jpg,"[""#143f28"", ""#e9edec""]","{""#143f28"": 0.7505, ""#e9edec"": 0.0783}",#143f28,dark bright green,"grid layout, two-column layout, sidebar, video background, large typography, avatar","minimal, modern, cool",0.75
Lapa Ninja (Post),Racepoint,https://www.lapa.ninja/post/racepointglobal/,https://cdn.lapa.ninja/assets/images/1x/racepointglobal-thumb.jpg,"[""#481810"", ""#fefefe""]","{""#481810"": 0.3934, ""#fefefe"": 0.5305}",#481810,dark bright red,"large typography, sidebar, split screen, form, two-column layout, video background","minimal, bold, modern",0.7
Lapa Ninja (Post),Parable,https://www.lapa.ninja/post/parablevc/,https://cdn.lapa.ninja/assets/images/1x/parablevc-thumb.jpg,"[""#275d98"", ""#f2f1fc""]","{""#275d98"": 0.25, ""#f2f1fc"": 0.3574}",#275d98,bright blue,"avatar, video background, large typography, sidebar, hero image, feature list","futuristic, modern, artistic",0.62
Lapa Ninja (Post),Nivedha Nirmal,https://www.lapa.ninja/post/nivedhanirmal/,https://cdn.lapa.ninja/assets/images/1x/nivedhanirmal-thumb.jpg,"[""#7ea1be"", ""#fdfbf5""]","{""#7ea1be"": 0.1975, ""#fdfbf5"": 0.6072}",#7ea1be,muted blue,"large typography, sidebar, two-column layout, grid layout, icon list, feature list","minimal, modern, professional",0.6
Lapa Ninja (Post),Juice Agency,https://www.lapa.ninja/post/juice-agency/,https://cdn.lapa.ninja/assets/images/1x/juice-agency-thumb.jpg,"[""#60a45e"", ""#fcfeea""]","{""#60a45e"": 0.3057, ""#fcfeea"": 0.5801}",#60a45e,muted green,"large typography, footer, sidebar, grid layout, rounded buttons, split screen","modern, futuristic, minimal",0.65
Lapa Ninja (Post),Clearwater,https://www.lapa.ninja/post/clearwater/,https://cdn.lapa.ninja/assets/images/1x/clearwater-thumb.jpg,"[""#ebeef3"", ""#b0b1b1""]","{""#ebeef3"": 0.8679, ""#b0b1b1"": 0.0714}",#ebeef3,light neutral,"large typography, form, logo, pricing cards, sidebar, video background","modern, futuristic, minimal",0.75
Lapa Ninja (Post),BEINGS,https://www.lapa.ninja/post/beings/,https://cdn.lapa.ninja/assets/images/1x/beings-thumb.jpg,"[""#2c1407"", ""#f9fbfc""]","{""#2c1407"": 0.2961, ""#f9fbfc"": 0.3795}",#2c1407,dark bright orange,"sidebar, pricing cards, large typography, form, avatar, feature list","bold, creative, artistic",0.65
Lapa Ninja (Post),TUX CREATIVE HOUSE,https://www.lapa.ninja/post/tux/,https://cdn.lapa.ninja/assets/images/1x/tux-thumb.jpg,"[""#8e969c"", ""#fafafa""]","{""#8e969c"": 0.2322, ""#fafafa"": 0.364}",#8e969c,muted gray,"large typography, grid layout, sidebar, rounded buttons, split screen, feature list","futuristic, modern, minimal",0.62
Lapa Ninja (Post),The New Industrials,https://www.lapa.ninja/post/thenewindustrials/,https://cdn.lapa.ninja/assets/images/1x/thenewindustrials-thumb.jpg,"[""#fb8127"", ""#f2eadd""]","{""#fb8127"": 0.5461, ""#f2eadd"": 0.3071}",#fb8127,bright orange,"large typography, sidebar, top navigation, feature list, pricing cards, grid layout","modern, futuristic, cool",0.75
Lapa Ninja (Post),LINE OF SIGHT,https://www.lapa.ninja/post/lineofsight/,https://cdn.lapa.ninja/assets/images/1x/lineofsight-thumb.jpg,"[""#051436"", ""#fefbeb""]","{""#051436"": 0.369, ""#fefbeb"": 0.5061}",#051436,dark bright blue,"grid layout, avatar, large typography, sidebar, footer, search bar","minimal, artistic, creative",0.68
Lapa Ninja (Post),Double Play,https://www.lapa.ninja/post/doubleplay/,https://cdn.lapa.ninja/assets/images/1x/doubleplay-thumb.jpg,"[""#10110d"", ""#fafafa""]","{""#10110d"": 0.2057, ""#fafafa"": 0.4251}",#10110d,dark neutral,"large typography, sidebar, rounded buttons, split screen, search bar, cta button","modern, futuristic, minimal",0.6
Lapa Ninja (Post),Alter Geneva,https://www.lapa.ninja/post/altergeneva/,https://cdn.lapa.ninja/assets/images/1x/altergeneva-thumb.jpg,"[""#696969"", ""#fdfdfd""]","{""#696969"": 0.2502, ""#fdfdfd"": 0.2527}",#696969,muted gray,"large typography, rounded buttons, form, sidebar, top navigation, feature list","luxury, futuristic, modern",0.63
Lapa Ninja (Post),Boring Industries,https://www.lapa.ninja/post/boring-industries/,https://cdn.lapa.ninja/assets/images/1x/boring-industries-thumb.jpg,"[""#f4f4ec"", ""#010101""]","{""#f4f4ec"": 0.8089, ""#010101"": 0.1629}",#f4f4ec,light neutral,"large typography, pricing cards, top navigation, data table, sidebar, rounded buttons","trustworthy, minimal, luxury",0.75
Lapa Ninja (Post),Mike Kus,https://www.lapa.ninja/post/mikekus/,https://cdn.lapa.ninja/assets/images/1x/mikekus-thumb.jpg,"[""#f7f7f4"", ""#c1c5c3""]","{""#f7f7f4"": 0.5695, ""#c1c5c3"": 0.1521}",#f7f7f4,light neutral,"pricing cards, large typography, grid layout, rounded buttons, cta button, sidebar","modern, futuristic, cool",0.75
Lapa Ninja (Post),Superpower,https://www.lapa.ninja/post/superpower-2/,https://cdn.lapa.ninja/assets/images/1x/superpower-2-thumb.jpg,"[""#aa411e"", ""#fefefe""]","{""#aa411e"": 0.2273, ""#fefefe"": 0.5838}",#aa411e,bright orange,"rounded buttons, grid layout, sidebar, avatar, feature list, top navigation","minimal, modern, cool",0.61
Lapa Ninja (Post),Daniel Sun,https://www.lapa.ninja/post/danielsun-3/,https://cdn.lapa.ninja/assets/images/1x/danielsun-3-thumb.jpg,"[""#fbfbfa"", ""#f1efc7""]","{""#fbfbfa"": 0.5758, ""#f1efc7"": 0.1555}",#fbfbfa,light neutral,"sidebar, large typography, grid layout, split screen, rounded buttons, search bar","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Cobot,https://www.lapa.ninja/post/cobot/,https://cdn.lapa.ninja/assets/images/1x/cobot-thumb.jpg,"[""#242424""]","{""#242424"": 0.9379}",#242424,dark gray,"video background, search bar, avatar, split screen, feature list, sidebar","minimal, modern, professional",0.75
Lapa Ninja (Post),Vetric,https://www.lapa.ninja/post/vetric/,https://cdn.lapa.ninja/assets/images/1x/vetric-thumb.jpg,"[""#fefefe"", ""#f9f2e6""]","{""#fefefe"": 0.8053, ""#f9f2e6"": 0.0878}",#fefefe,light neutral,"rounded buttons, search bar, grid layout, footer, feature list, sidebar","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Solflare,https://www.lapa.ninja/post/solflare/,https://cdn.lapa.ninja/assets/images/1x/solflare-thumb.jpg,"[""#03060a"", ""#f5f7fe""]","{""#03060a"": 0.3451, ""#f5f7fe"": 0.4588}",#03060a,dark neutral,"sidebar, feature list, pricing cards, avatar, large typography, form","cool, futuristic, creative",0.67
Lapa Ninja (Post),Charm,https://www.lapa.ninja/post/charm/,https://cdn.lapa.ninja/assets/images/1x/charm-thumb.jpg,"[""#6956f1"", ""#1e1e24""]","{""#6956f1"": 0.3246, ""#1e1e24"": 0.3215}",#6956f1,bright blue,"video background, feature list, sidebar, grid layout, search bar, rounded buttons","futuristic, creative, friendly",0.66
Lapa Ninja (Post),Cluely,https://www.lapa.ninja/post/cluely/,https://cdn.lapa.ninja/assets/images/1x/cluely-thumb.jpg,"[""#dee1ec"", ""#fcfdfe""]","{""#dee1ec"": 0.3923, ""#fcfdfe"": 0.4376}",#dee1ec,light muted blue,"split screen, sidebar, grid layout, rounded buttons, search bar, video background","modern, bold, cool",0.7
Lapa Ninja (Post),Headroom,https://www.lapa.ninja/post/headroom/,https://cdn.lapa.ninja/assets/images/1x/headroom-thumb.jpg,"[""#213cfe"", ""#fafafa""]","{""#213cfe"": 0.3209, ""#fafafa"": 0.6446}",#213cfe,bright blue,"rounded buttons, feature list, cta button, grid layout, pricing cards, top navigation","futuristic, minimal, modern",0.66
Lapa Ninja (Post),Dream Recorder,https://www.lapa.ninja/post/dreamrecorder/,https://cdn.lapa.ninja/assets/images/1x/dreamrecorder-thumb.jpg,"[""#1e1a17"", ""#2e8fc2""]","{""#1e1a17"": 0.6126, ""#2e8fc2"": 0.1132}",#1e1a17,dark muted orange,"video background, rounded buttons, search bar, sidebar, large typography, split screen","retro, futuristic, modern",0.75
Lapa Ninja (Post),Everest Systems,https://www.lapa.ninja/post/everest-systems/,https://cdn.lapa.ninja/assets/images/1x/everest-systems-thumb.jpg,"[""#e6edf6"", ""#050507""]","{""#e6edf6"": 0.8209, ""#050507"": 0.0643}",#e6edf6,light neutral,"large typography, sidebar, data table, video background, rounded buttons, form","modern, futuristic, professional",0.75
Lapa Ninja (Post),Elevate,https://www.lapa.ninja/post/elevatehomescriptions/,https://cdn.lapa.ninja/assets/images/1x/elevatehomescriptions-thumb.jpg,"[""#f5d8a1"", ""#2c3c12""]","{""#f5d8a1"": 0.4583, ""#2c3c12"": 0.229}",#f5d8a1,bright orange,"pricing cards, large typography, sidebar, two-column layout, rounded buttons, feature list","creative, professional, luxury",0.73
